CustomerID,Gender,Age,Annual Income (k$),Spending Score (1-100)
CUST_001743,Female,59,57,84
CUST_001744,Male,37,86,34
CUST_001745,Female,37,71,2
CUST_001746,Male,34,87,96
CUST_001747,Male,54,67,56
CUST_001748,Female,68,46,1
CUST_001749,Male,45,71,39
CUST_001750,Female,36,68,84
CUST_001751,Female,47,72,82
CUST_001752,Female,48,60,4
CUST_001753,Male,37,59,65
CUST_001754,Male,48,74,41
CUST_001755,Male,23,65,36
CUST_001756,Male,56,34,34
CUST_001757,Male,37,51,42
CUST_001758,Female,42,15,58
CUST_001759,Male,39,69,54
CUST_001760,Female,20,28,44
CUST_001761,Female,33,51,40
CUST_001762,Female,28,68,90
CUST_001763,Male,36,78,97
CUST_001764,Female,21,73,97
CUST_001765,Male,21,59,26
CUST_001766,Female,55,42,92
CUST_001767,Female,60,70,16
CUST_001768,Female,61,55,67
CUST_001769,Female,50,16,38
CUST_001770,Male,19,61,47
CUST_001771,Female,62,58,68
CUST_001772,Female,64,51,80
CUST_001773,Male,41,65,59
CUST_001774,Female,19,30,43
CUST_001775,Male,18,55,76
CUST_001776,Male,47,63,84
CUST_001777,Male,27,101,96
CUST_001778,Female,38,73,81
CUST_001779,Female,68,94,35
CUST_001780,Male,21,61,37
CUST_001781,Male,33,40,87
CUST_001782,Male,35,52,36
CUST_001783,Male,22,72,19
CUST_001784,Male,29,52,13
CUST_001785,Male,55,76,25
CUST_001786,Male,65,69,34
CUST_001787,Male,38,69,49
CUST_001788,Male,31,64,67
CUST_001789,Male,19,15,41
CUST_001790,Male,27,48,43
CUST_001791,Male,33,77,75
CUST_001792,Female,33,81,18
CUST_001793,Male,49,33,14
CUST_001794,Female,37,66,59
CUST_001795,Male,59,67,97
CUST_001796,Male,56,49,41
CUST_001797,Male,52,58,26
CUST_001798,Male,60,49,66
CUST_001799,Female,37,76,30
CUST_001800,Male,56,96,58
CUST_001801,Male,60,40,70
CUST_001802,Male,26,79,89
CUST_001803,Male,44,59,13
CUST_001804,Male,49,78,98
CUST_001805,Female,33,118,91
CUST_001806,Female,56,85,51
CUST_001807,Male,62,88,6
CUST_001808,Female,42,90,9
CUST_001809,Male,57,62,98
CUST_001810,Male,66,33,2
CUST_001811,Female,69,57,55
CUST_001812,Male,25,81,30
CUST_001813,Female,42,26,40
CUST_001814,Female,54,108,50
CUST_001815,Female,32,58,51
CUST_001816,Female,68,34,94
CUST_001817,Female,18,53,12
CUST_001818,Male,21,99,79
CUST_001819,Male,50,53,60
CUST_001820,Male,31,74,32
CUST_001821,Female,56,66,34
CUST_001822,Male,67,87,81
CUST_001823,Female,52,20,16
CUST_001824,Female,58,97,97
CUST_001825,Male,48,76,13
CUST_001826,Male,47,24,79
CUST_001827,Male,49,69,30
CUST_001828,Male,43,46,49
CUST_001829,Female,69,76,3
CUST_001830,Female,45,72,10
CUST_001831,Male,31,57,46
CUST_001832,Female,32,84,57
CUST_001833,Male,41,28,39
CUST_001834,Female,22,45,79
CUST_001835,Female,37,56,57
CUST_001836,Male,21,24,66
CUST_001837,Female,18,50,57
CUST_001838,Female,28,87,55
CUST_001839,Female,19,83,15
CUST_001840,Male,29,60,17
CUST_001841,Male,60,94,25
CUST_001842,Male,54,63,11
CUST_001843,Female,26,46,34
CUST_001844,Female,48,64,43
CUST_001845,Male,48,30,95
CUST_001846,Male,22,35,45
CUST_001847,Male,27,82,58
CUST_001848,Female,59,68,97
CUST_001849,Male,36,64,93
CUST_001850,Female,62,91,63
CUST_001851,Male,40,68,49
CUST_001852,Male,18,30,64
CUST_001853,Female,27,81,55
CUST_001854,Female,24,69,39
CUST_001855,Female,26,84,57
CUST_001856,Male,38,100,67
CUST_001857,Female,56,70,73
CUST_001858,Male,68,52,10
CUST_001859,Female,38,42,80
CUST_001860,Female,24,43,11
CUST_001861,Male,51,60,13
CUST_001862,Male,52,40,1
CUST_001863,Female,46,52,44
CUST_001864,Male,19,66,23
CUST_001865,Female,63,69,18
CUST_001866,Female,20,48,24
CUST_001867,Male,28,68,71
CUST_001868,Male,33,56,29
CUST_001869,Male,44,54,74
CUST_001870,Male,47,51,58
CUST_001871,Male,32,55,30
CUST_001872,Female,63,84,44
CUST_001873,Male,26,69,59
CUST_001874,Male,42,35,32
CUST_001875,Male,60,37,34
CUST_001876,Male,53,51,65
CUST_001877,Male,36,35,32
CUST_001878,Female,33,44,68
CUST_001879,Male,42,68,16
CUST_001880,Male,48,79,10
CUST_001881,Female,67,42,40
CUST_001882,Female,66,66,58
CUST_001883,Female,61,53,81
CUST_001884,Female,63,23,36
CUST_001885,Female,24,63,51
CUST_001886,Female,24,53,71
CUST_001887,Male,66,57,66
CUST_001888,Male,32,48,47
CUST_001889,Male,50,80,67
CUST_001890,Male,52,63,57
CUST_001891,Male,68,69,69
CUST_001892,Female,18,43,98
CUST_001893,Male,30,34,47
CUST_001894,Female,34,37,73
CUST_001895,Female,57,51,27
CUST_001896,Male,50,36,60
CUST_001897,Male,23,50,69
CUST_001898,Female,58,35,69
CUST_001899,Male,51,53,10
CUST_001900,Male,55,59,43
CUST_001901,Female,36,67,14
CUST_001902,Female,39,90,47
CUST_001903,Female,19,73,97
CUST_001904,Female,35,71,61
CUST_001905,Male,42,51,57
CUST_001906,Male,56,39,71
CUST_001907,Male,43,87,42
CUST_001908,Male,58,31,93
CUST_001909,Female,26,30,85
CUST_001910,Female,25,76,72
CUST_001911,Female,59,74,61
CUST_001912,Male,44,60,81
CUST_001913,Female,66,44,49
CUST_001914,Male,20,74,25
CUST_001915,Male,52,36,93
CUST_001916,Female,60,91,12
CUST_001917,Female,44,44,88
CUST_001918,Male,35,37,11
CUST_001919,Male,57,81,47
CUST_001920,Male,35,72,73
CUST_001921,Female,47,75,99
CUST_001922,Male,32,49,15
CUST_001923,Female,35,50,44
CUST_001924,Male,19,64,66
CUST_001925,Female,22,37,28
CUST_001926,Male,49,66,43
CUST_001927,Male,29,61,62
CUST_001928,Male,58,40,76
CUST_001929,Male,66,76,17
CUST_001930,Female,69,54,2
CUST_001931,Female,43,65,39
CUST_001932,Female,34,59,86
CUST_001933,Male,28,72,6
CUST_001934,Male,30,52,12
CUST_001935,Male,33,84,75
CUST_001936,Male,66,90,21
CUST_001937,Male,64,73,49
CUST_001938,Female,33,59,82
CUST_001939,Female,36,46,56
CUST_001940,Female,28,105,73
CUST_001941,Female,51,55,44
CUST_001942,Male,30,68,73
CUST_001943,Male,51,56,57
CUST_001944,Female,52,92,82
CUST_001945,Male,25,51,42
CUST_001946,Male,31,39,73
CUST_001947,Female,53,28,16
CUST_001948,Male,46,31,69
CUST_001949,Female,48,42,51
CUST_001950,Male,47,68,76
CUST_001951,Female,42,97,98
CUST_001952,Male,26,23,81
CUST_001953,Male,21,43,90
CUST_001954,Male,47,66,55
CUST_001955,Male,27,60,42
CUST_001956,Male,52,99,62
CUST_001957,Female,64,62,96
CUST_001958,Female,25,54,34
CUST_001959,Male,29,87,37
CUST_001960,Female,58,64,25
CUST_001961,Male,55,34,38
CUST_001962,Female,31,72,13
CUST_001963,Female,55,94,29
CUST_001964,Male,53,70,33
CUST_001965,Male,50,77,66
CUST_001966,Female,63,55,41
CUST_001967,Female,45,81,83
CUST_001968,Female,69,32,38
CUST_001969,Male,37,87,98
CUST_001970,Female,18,15,41
CUST_001971,Female,30,75,36
CUST_001972,Female,47,74,80
CUST_001973,Male,21,50,81
CUST_001974,Male,22,80,93
CUST_001975,Male,37,39,9
CUST_001976,Female,48,103,36
CUST_001977,Female,20,50,58
CUST_001978,Female,28,48,2
CUST_001979,Male,41,90,89
CUST_001980,Male,34,51,53
CUST_001981,Female,54,36,73
CUST_001982,Female,45,73,39
CUST_001983,Male,26,43,93
CUST_001984,Male,55,73,26
CUST_001985,Female,25,54,96
CUST_001986,Female,25,43,12
CUST_001987,Male,51,70,61
CUST_001988,Male,23,40,8
CUST_001989,Male,41,90,78
CUST_001990,Male,66,41,27
CUST_001991,Male,22,48,92
CUST_001992,Male,24,39,69
CUST_001993,Female,38,49,82
CUST_001994,Male,69,19,12
CUST_001995,Female,29,81,61
CUST_001996,Female,60,38,62
CUST_001997,Female,32,81,70
CUST_001998,Male,40,49,31
CUST_001999,Female,68,74,67
CUST_002000,Female,44,48,91
